"schid","survdd","survmo","survyy","survhhst","survminst","gender","saveamt","end_saveamt","saving_attitude_index","end_saving_attitude_index","student_number_school","region_district","samp","new_column","date_time","samp_Aflatoun","samp_Control","samp_SFE"
"137","29","10","2010","8","55","Male",0,6,-1.23790566663845,0.557217220962044,"36","Western_8","SFE",13736,"10/29/2010 8:55",0,0,1
"137","28","10","2010","11","20","Female",0,48,1.73674102693611,-0.0684479630038319,"37","Western_8","SFE",13737,"10/28/2010 11:20",0,0,1
"137","28","10","2010","10","37","Male",0,3,-0.606880129565231,0.209798019072582,"38","Western_8","SFE",13738,"10/28/2010 10:37",0,0,1
"137","28","10","2010","9","53","Female",0,-2,-0.606880129565231,-0.806520799551364,"39","Western_8","SFE",13739,"10/28/2010 9:53",0,0,1
"137","28","10","2010","9","16","Male",0,3,-0.606880129565231,-0.790547007796801,"40","Western_8","SFE",13740,"10/28/2010 9:16",0,0,1
"138","12","10","2010","10","25","Male",0,20,1.73674102693611,1.57668479796305,"01","Western_12","SFE",13801,"10/12/2010 10:25",0,0,1
"138","12","10","2010","10","32","Female",0,1,-1.86893120371167,0.735504592312723,"02","Western_12","SFE",13802,"10/12/2010 10:32",0,0,1
"138","12","10","2010","10","38","Female",3,0,1.73674102693611,0.346264669364631,"03","Western_12","SFE",13803,"10/12/2010 10:38",0,0,1
"138","12","10","2010","10","30","Female",0,0.0499999999999998,0.024145407507991,-1.38925218710826,"04","Western_12","SFE",13804,"10/12/2010 10:30",0,0,1
"138","12","10","2010","10","33","Male",0,7,1.05170281999632,-1.92982701223218,"05","Western_12","SFE",13805,"10/12/2010 10:33",0,0,1
"138","12","10","2010","11","10","Female",7,13,1.05170281999632,-0.176899467103957,"06","Western_12","SFE",13806,"10/12/2010 11:10",0,0,1
"138","12","10","2010","11","8","Female",2,8,0.024145407507991,-0.429117701248348,"07","Western_12","SFE",13807,"10/12/2010 11:8",0,0,1
"138","12","10","2010","11","32","Female",0,-2,0.024145407507991,0.607131416398723,"08","Western_12","SFE",13808,"10/12/2010 11:32",0,0,1
"138","12","10","2010","11","14","Male",10,28,0.88044321722205,1.56200514257875,"09","Western_12","SFE",13809,"10/12/2010 11:14",0,0,1
"138","12","10","2010","11","18","Male",0,3,-1.23790566663845,-1.657190970127,"10","Western_12","SFE",13810,"10/12/2010 11:18",0,0,1
"138","12","10","2010","11","54","Female",0,2,0.709183665487104,0.933810352627845,"11","Western_12","SFE",13811,"10/12/2010 11:54",0,0,1
"138","12","10","2010","11","50","Male",1,3,1.73674102693611,0.131552036996168,"12","Western_12","SFE",13812,"10/12/2010 11:50",0,0,1
"138","12","10","2010","11","57","Female",0,8,0.024145407507991,-0.0684479630038319,"13","Western_12","SFE",13813,"10/12/2010 11:57",0,0,1
"138","12","10","2010","11","59","Male",0,3,1.49697766471505,0.131552036996168,"14","Western_12","SFE",13814,"10/12/2010 11:59",0,0,1
"138","12","10","2010","12","1","Male",0,4,0.024145407507991,-0.212466580896959,"15","Western_12","SFE",13815,"10/12/2010 12:1",0,0,1
"138","12","10","2010","12","40","Male",0,3,0.024145407507991,-1.60125240903218,"16","Western_12","SFE",13816,"10/12/2010 12:40",0,0,1
"138","12","10","2010","12","56","Female",0,-999,1.73674102693611,-999,"17","Western_12","SFE",13817,"10/12/2010 12:56",0,0,1
"138","12","10","2010","12","43","Male",0,5,1.73674102693611,0.296145436204238,"18","Western_12","SFE",13818,"10/12/2010 12:43",0,0,1
"138","12","10","2010","12","30","Female",0,-2,1.05170281999632,-0.0684479630038319,"19","Western_12","SFE",13819,"10/12/2010 12:30",0,0,1
"138","12","10","2010","12","49","Female",5,-2,0.024145407507991,2.97531792435651,"20","Western_12","SFE",13820,"10/12/2010 12:49",0,0,1
"138","13","10","2010","8","6","Female",6,4.8,0.024145407507991,1.75265861731891,"21","Western_12","SFE",13821,"10/13/2010 8:6",0,0,1
"138","12","10","2010","13","15","Female",0,5,0.024145407507991,0.652946135783668,"22","Western_12","SFE",13822,"10/12/2010 13:15",0,0,1
"138","13","10","2010","8","20","Male",0,3,0.024145407507991,-1.28930775048583,"23","Western_12","SFE",13823,"10/13/2010 8:20",0,0,1
"138","13","10","2010","8","37","Male",0,8,1.73674102693611,0.245512034063157,"24","Western_12","SFE",13824,"10/13/2010 8:37",0,0,1
"138","13","10","2010","8","55","Female",5,-2,1.73674102693611,-1.21082337034557,"25","Western_12","SFE",13825,"10/13/2010 8:55",0,0,1
"138","13","10","2010","13","59","Male",2,5.1,1.73674102693611,0.850511676781278,"26","Western_12","SFE",13826,"10/13/2010 13:59",0,0,1
"138","13","10","2010","8","31","Male",0,10,1.39422192346622,1.89283152074546,"27","Western_12","SFE",13827,"10/13/2010 8:31",0,0,1
"138","13","10","2010","9","32","Female",0,-2,1.73674102693611,0.187916916744996,"28","Western_12","SFE",13828,"10/13/2010 9:32",0,0,1
"138","13","10","2010","9","12","Female",0,-2,1.39422192346622,-0.663207127663706,"29","Western_12","SFE",13829,"10/13/2010 9:12",0,0,1
"138","13","10","2010","9","25","Male",4,11,0.709183665487104,1.17678224127356,"30","Western_12","SFE",13830,"10/13/2010 9:25",0,0,1
"138","13","10","2010","14","37","Male",0,7,0.024145407507991,-0.18335760416187,"32","Western_12","SFE",13832,"10/13/2010 14:37",0,0,1
"138","13","10","2010","10","5","Female",0,1,0.024145407507991,-0.0684479630038319,"33","Western_12","SFE",13833,"10/13/2010 10:5",0,0,1
"138","13","10","2010","15","12","Female",0,0.8,0.024145407507991,1.59083070095748,"34","Western_12","SFE",13834,"10/13/2010 15:12",0,0,1
"138","13","10","2010","10","16","Male",5,3,1.10571548986289,1.44159768404342,"35","Western_12","SFE",13835,"10/13/2010 10:16",0,0,1
"138","13","10","2010","10","15","Male",0,3,0.537924113752157,-0.890349999007225,"36","Western_12","SFE",13836,"10/13/2010 10:15",0,0,1
"138","13","10","2010","10","26","Female",0,3.9,1.73674102693611,-0.645041094669633,"37","Western_12","SFE",13837,"10/13/2010 10:26",0,0,1
"138","13","10","2010","11","10","Female",5,13,0.024145407507991,-1.05589620295653,"38","Western_12","SFE",13838,"10/13/2010 11:10",0,0,1
"138","13","10","2010","11","13","Male",0,3,0.024145407507991,-3.82100541943683,"39","Western_12","SFE",13839,"10/13/2010 11:13",0,0,1
"138","13","10","2010","11","12","Female",0,-2,1.39422192346622,-3.97914019212081,"40","Western_12","SFE",13840,"10/13/2010 11:12",0,0,1
"138","13","10","2010","9","15","Male",8.5,11.3,0.366664536497547,0.458230973225291,"31","Western_12","SFE",13831,"10/13/2010 9:15",0,0,1
"139","6","10","2010","8","42","Female",0,-2,-1.23790566663845,2.62960942458957,"01","Western_7","SFE",13901,"10/6/2010 8:42",0,0,1
"139","6","10","2010","10","31","Female",1,0,0.249417680148828,-0.38335760416187,"03","Western_7","SFE",13903,"10/6/2010 10:31",0,0,1
"139","6","10","2010","10","59","Female",1.1,0,-1.86893120371167,0.103003487691706,"04","Western_7","SFE",13904,"10/6/2010 10:59",0,0,1
"139","6","10","2010","13","6","Female",4,-2,0.024145407507991,-1.28811696729083,"05","Western_7","SFE",13905,"10/6/2010 13:6",0,0,1
"139","6","10","2010","9","41","Female",3.3,1,-0.606880129565231,-0.0684479630038319,"02","Western_7","SFE",13902,"10/6/2010 9:41",0,0,1
"139","7","10","2010","7","15","Female",2,-2,1.73674102693611,0.480196679221889,"07","Western_7","SFE",13907,"10/7/2010 7:15",0,0,1
"139","7","10","2010","6","30","Female",2,3,0.024145407507991,0.258230973225291,"08","Western_7","SFE",13908,"10/7/2010 6:30",0,0,1
"139","7","10","2010","8","19","Male",3,3,0.024145407507991,0.625332201918609,"09","Western_7","SFE",13909,"10/7/2010 8:19",0,0,1
"139","7","10","2010","9","3","Female",2,-2,0.024145407507991,0.641052294028542,"10","Western_7","SFE",13910,"10/7/2010 9:3",0,0,1
"139","7","10","2010","10","15","Male",3,9.5,-0.606880129565231,-0.18335760416187,"11","Western_7","SFE",13911,"10/7/2010 10:15",0,0,1
"139","7","10","2010","11","10","Male",0,4,0.024145407507991,0.131552036996168,"12","Western_7","SFE",13912,"10/7/2010 11:10",0,0,1
"139","7","10","2010","12","1","Female",2,0,1.73674102693611,-1.52631662325473,"13","Western_7","SFE",13913,"10/7/2010 12:1",0,0,1
"139","7","10","2010","13","6","Male",0,3,-0.606880129565231,-0.575031986112352,"14","Western_7","SFE",13914,"10/7/2010 13:6",0,0,1
"139","7","10","2010","14","3","Female",4,0,0.024145407507991,0.260738835412308,"15","Western_7","SFE",13915,"10/7/2010 14:3",0,0,1
"139","8","10","2010","8","51","Female",0,-2,0.474689952789665,1.03082513539751,"16","Western_7","SFE",13916,"10/8/2010 8:51",0,0,1
"139","8","10","2010","7","30","Male",0,3,1.73674102693611,0.682984887662648,"17","Western_7","SFE",13917,"10/8/2010 7:30",0,0,1
"139","8","10","2010","9","51","Female",3,8,-0.606880129565231,2.62960942458957,"18","Western_7","SFE",13918,"10/8/2010 9:51",0,0,1
"139","6","10","2010","12","50","Male",2,3.6,-0.606880129565231,0.838136060104688,"06","Western_7","SFE",13906,"10/6/2010 12:50",0,0,1
"139","8","10","2010","6","42","Male",2,3,0.024145407507991,-0.529217266727407,"20","Western_7","SFE",13920,"10/8/2010 6:42",0,0,1
"139","6","10","2010","14","1","Male",0,3,0.024145407507991,1.53622789821255,"21","Western_7","SFE",13921,"10/6/2010 14:1",0,0,1
"139","7","10","2010","2","5","Male",10,10,1.73674102693611,0.680196679221889,"22","Western_7","SFE",13922,"10/7/2010 2:5",0,0,1
"139","6","10","2010","15","1","Female",0,-1,-0.906525475328116,-0.0286962953814151,"23","Western_7","SFE",13923,"10/6/2010 15:1",0,0,1
"139","6","10","2010","15","45","Male",2,8,-0.906525475328116,-0.529217266727407,"24","Western_7","SFE",13924,"10/6/2010 15:45",0,0,1
"139","6","10","2010","16","28","Male",0,3,-0.906525475328116,-0.920891648677888,"25","Western_7","SFE",13925,"10/6/2010 16:28",0,0,1
"139","6","10","2010","17","12","Female",3.4000001,6.5,0.474689952789665,-0.102438765019226,"26","Western_7","SFE",13926,"10/6/2010 17:12",0,0,1
"139","6","10","2010","18","5","Female",0.30000001,-2,-1.86893120371167,-0.394718527496119,"27","Western_7","SFE",13927,"10/6/2010 18:5",0,0,1
"139","7","10","2010","13","1","Female",0,2,0.024145407507991,0.684965472831975,"28","Western_7","SFE",13928,"10/7/2010 13:1",0,0,1
"139","7","10","2010","13","50","Male",0,13,-0.156335584283557,0.568986516033128,"29","Western_7","SFE",13929,"10/7/2010 13:50",0,0,1
"139","7","10","2010","14","32","Female",4,-0.5,-0.606880129565231,2.61042869825316,"30","Western_7","SFE",13930,"10/7/2010 14:32",0,0,1
"139","7","10","2010","15","18","Female",6.5,3.05,-0.606880129565231,-0.0684479630038319,"31","Western_7","SFE",13931,"10/7/2010 15:18",0,0,1
"139","8","10","2010","10","41","Female",8,-2,0.024145407507991,0.326675571291381,"19","Western_7","SFE",13919,"10/8/2010 10:41",0,0,1
"139","7","10","2010","16","52","Female",0,-1.7,1.10571548986289,0.0412809670764007,"33","Western_7","SFE",13933,"10/7/2010 16:52",0,0,1
"139","7","10","2010","2","50","Female",8,-2,0.024145407507991,-1.07507692929294,"34","Western_7","SFE",13934,"10/7/2010 2:50",0,0,1
"139","7","10","2010","3","45","Male",3,5,1.10571548986289,1.15299107896426,"35","Western_7","SFE",13935,"10/7/2010 3:45",0,0,1
"139","7","10","2010","4","30","Female",0,-2,-0.606880129565231,-1.25450343377734,"36","Western_7","SFE",13936,"10/7/2010 4:30",0,0,1
"139","8","10","2010","2","15","Female",0,-2,-0.606880129565231,-3.88457921733996,"37","Western_7","SFE",13937,"10/8/2010 2:15",0,0,1
"139","8","10","2010","2","52","Male",0,3,1.10571548986289,0.680196679221889,"38","Western_7","SFE",13938,"10/8/2010 2:52",0,0,1
"139","8","10","2010","3","43","Male",0,13,-0.606880129565231,1.36713698195869,"39","Western_7","SFE",13939,"10/8/2010 3:43",0,0,1
"139","8","10","2010","4","40","Male",3.5,13,1.10571548986289,-0.973459213981657,"40","Western_7","SFE",13940,"10/8/2010 4:40",0,0,1
"139","7","10","2010","16","5","Female",0,98,-1.23790566663845,-0.38335760416187,"32","Western_7","SFE",13932,"10/7/2010 16:5",0,0,1
"140","26","10","2010","13","1","Male",1,3,0.024145407507991,-0.529217266727407,"01","Western_8","SFE",14001,"10/26/2010 13:1",0,0,1
"140","26","10","2010","13","3","Female",12,2,1.10571548986289,-0.161391898165272,"03","Western_8","SFE",14003,"10/26/2010 13:3",0,0,1
"140","26","10","2010","13","54","Male",6,3,0.474689952789665,-0.572597527109962,"04","Western_8","SFE",14004,"10/26/2010 13:54",0,0,1
"140","26","10","2010","13","48","Male",0,8,1.73674102693611,-2.33091202824756,"05","Western_8","SFE",14005,"10/26/2010 13:48",0,0,1
"140","26","10","2010","13","47","Male",0,3,0.024145407507991,-0.410383964605815,"02","Western_8","SFE",14002,"10/26/2010 13:47",0,0,1
"140","26","10","2010","13","15","Female",0,28,-0.606880129565231,-0.673863851540345,"07","Western_8","SFE",14007,"10/26/2010 13:15",0,0,1
"140","26","10","2010","13","46","Female",1.5,0.2,-0.606880129565231,0.917631158258849,"08","Western_8","SFE",14008,"10/26/2010 13:46",0,0,1
"140","27","10","2010","9","32","Female",0,0,1.73674102693611,0.0106966144925351,"09","Western_8","SFE",14009,"10/27/2010 9:32",0,0,1
"140","27","10","2010","10","12","Male",0,18,0.709183665487104,-0.18335760416187,"10","Western_8","SFE",14010,"10/27/2010 10:12",0,0,1
"140","27","10","2010","10","55","Female",0,-2,1.73674102693611,-0.394718527496119,"11","Western_8","SFE",14011,"10/27/2010 10:55",0,0,1
"140","27","10","2010","11","35","Male",0,18,1.73674102693611,0.570467757317099,"12","Western_8","SFE",14012,"10/27/2010 11:35",0,0,1
"140","27","10","2010","12","15","Female",0,5,0.024145407507991,0.797362863497374,"13","Western_8","SFE",14013,"10/27/2010 12:15",0,0,1
"140","27","10","2010","12","53","Female",0,-2,0.024145407507991,0.277411699561705,"14","Western_8","SFE",14014,"10/27/2010 12:53",0,0,1
"140","27","10","2010","13","40","Female",1,-2,1.73674102693611,-1.35121674604132,"15","Western_8","SFE",14015,"10/27/2010 13:40",0,0,1
"140","27","10","2010","13","52","Female",4,-2,-0.606880129565231,-0.457818306246601,"16","Western_8","SFE",14016,"10/27/2010 13:52",0,0,1
"140","27","10","2010","9","32","Female",0,2.5,-0.606880129565231,0.227150531523115,"17","Western_8","SFE",14017,"10/27/2010 9:32",0,0,1
"140","27","10","2010","10","10","Female",0,13,1.10571548986289,0.534239573345836,"18","Western_8","SFE",14018,"10/27/2010 10:10",0,0,1
"140","26","10","2010","13","3","Female",12,-2,0.024145407507991,0.292221775240684,"06","Western_8","SFE",14006,"10/26/2010 13:3",0,0,1
"140","27","10","2010","13","14","Male",0,6,-0.156335584283557,1.00564566053484,"20","Western_8","SFE",14020,"10/27/2010 13:14",0,0,1
"140","27","10","2010","12","19","Female",0,-2,-0.606880129565231,-0.38335760416187,"21","Western_8","SFE",14021,"10/27/2010 12:19",0,0,1
"140","27","10","2010","10","51","Male",3,3,0.024145407507991,1.23123350713435,"22","Western_8","SFE",14022,"10/27/2010 10:51",0,0,1
"140","27","10","2010","9","31","Female",2,-2,0.024145407507991,1.34269399594765,"23","Western_8","SFE",14023,"10/27/2010 9:31",0,0,1
"140","27","10","2010","10","20","Male",4.9000001,13,0.024145407507991,1.74785881231176,"24","Western_8","SFE",14024,"10/27/2010 10:20",0,0,1
"140","27","10","2010","10","52","Male",0,3,1.10571548986289,0.521330751975773,"25","Western_8","SFE",14025,"10/27/2010 10:52",0,0,1
"140","27","10","2010","11","40","Female",0,-2,1.73674102693611,-0.394718527496119,"26","Western_8","SFE",14026,"10/27/2010 11:40",0,0,1
"140","27","10","2010","13","15","Male",0,11,1.73674102693611,0.165951210748398,"27","Western_8","SFE",14027,"10/27/2010 13:15",0,0,1
"140","27","10","2010","12","21","Female",5,2.5,0.024145407507991,1.16713698195869,"28","Western_8","SFE",14028,"10/27/2010 12:21",0,0,1
"140","27","10","2010","12","20","Female",2.5,0,-0.606880129565231,-0.0684479630038319,"29","Western_8","SFE",14029,"10/27/2010 12:20",0,0,1
"140","27","10","2010","9","9","Female",5,18,-0.606880129565231,-0.426737864544425,"30","Western_8","SFE",14030,"10/27/2010 9:9",0,0,1
"140","27","10","2010","13","9","Male",1.5,3,-0.606880129565231,1.114347246865,"31","Western_8","SFE",14031,"10/27/2010 13:9",0,0,1
"140","27","10","2010","11","42","Female",2,-2,-0.606880129565231,0.672535233856918,"19","Western_8","SFE",14019,"10/27/2010 11:42",0,0,1
"140","27","10","2010","9","30","Male",0,3,-0.606880129565231,-0.109064668060701,"35","Western_8","SFE",14035,"10/27/2010 9:30",0,0,1
"140","27","10","2010","11","33","Male",0,3,-0.606880129565231,0.275680140828631,"32","Western_8","SFE",14032,"10/27/2010 11:33",0,0,1
"140","27","10","2010","10","52","Female",0,18,-0.606880129565231,0.35762559269888,"33","Western_8","SFE",14033,"10/27/2010 10:52",0,0,1
"140","27","10","2010","10","2","Male",5,8,-0.606880129565231,0.131552036996168,"34","Western_8","SFE",14034,"10/27/2010 10:2",0,0,1
"140","27","10","2010","12","18","Female",5,1.5,0.024145407507991,-0.496514691217521,"39","Western_8","SFE",14039,"10/27/2010 12:18",0,0,1
"140","27","10","2010","10","9","Male",0,23,0.024145407507991,0.388325288481833,"36","Western_8","SFE",14036,"10/27/2010 10:9",0,0,1
"140","27","10","2010","10","50","Male",2.0999999,3,0.024145407507991,0.351009897156633,"37","Western_8","SFE",14037,"10/27/2010 10:50",0,0,1
"140","27","10","2010","11","35","Male",0,3,0.024145407507991,-0.898868091602248,"38","Western_8","SFE",14038,"10/27/2010 11:35",0,0,1
"140","27","10","2010","13","10","Male",6,3,0.024145407507991,0.131552036996168,"40","Western_8","SFE",14040,"10/27/2010 13:10",0,0,1
"141","8","10","2010","8","45","Female",0,-2,-1.23790566663845,-1.08206720196976,"33","Western_10","SFE",14133,"10/8/2010 8:45",0,0,1
"141","11","10","2010","10","15","Male",2,3,1.73674102693611,-0.194718527496119,"01","Western_10","SFE",14101,"10/11/2010 10:15",0,0,1
"141","11","10","2010","9","20","Female",0,-2,-0.606880129565231,-0.0684479630038319,"02","Western_10","SFE",14102,"10/11/2010 9:20",0,0,1
"141","11","10","2010","11","55","Female",4,7,-1.23790566663845,-1.47687751151077,"03","Western_10","SFE",14103,"10/11/2010 11:55",0,0,1
"141","11","10","2010","1","0","Male",0,5,1.73674102693611,1.81055021932541,"04","Western_10","SFE",14104,"10/11/2010 1:0",0,0,1
"141","11","10","2010","1","40","Female",3,-1,0.024145407507991,-0.363107562184648,"05","Western_10","SFE",14105,"10/11/2010 1:40",0,0,1
"141","11","10","2010","8","56","Male",0,3,0.537924113752157,-0.498267245319908,"06","Western_10","SFE",14106,"10/11/2010 8:56",0,0,1
"141","11","10","2010","9","45","Female",0,-0.8,-0.606880129565231,0.205874358109028,"07","Western_10","SFE",14107,"10/11/2010 9:45",0,0,1
"141","11","10","2010","10","19","Female",0,-2,-0.606880129565231,-0.360319353743889,"08","Western_10","SFE",14108,"10/11/2010 10:19",0,0,1
"141","11","10","2010","11","2","Female",0.60000002,0,0.474689952789665,-0.414307625569369,"09","Western_10","SFE",14109,"10/11/2010 11:2",0,0,1
"141","11","10","2010","12","16","-999",1,4,0.371934109462178,-0.0839629846882807,"10","Western_10","SFE",14110,"10/11/2010 12:16",0,0,1
"141","11","10","2010","11","0","Male",2,6,1.10571548986289,-0.728232869285048,"11","Western_10","SFE",14111,"10/11/2010 11:0",0,0,1
"141","11","10","2010","9","55","Female",-999,-2,-1.23790566663845,-0.395186192733828,"12","Western_10","SFE",14112,"10/11/2010 9:55",0,0,1
"141","11","10","2010","11","30","Male",0,3.2,-1.23790566663845,0.351009897156633,"13","Western_10","SFE",14113,"10/11/2010 11:30",0,0,1
"141","11","10","2010","12","45","Male",2,3,-1.86893120371167,-0.587407602788941,"14","Western_10","SFE",14114,"10/11/2010 12:45",0,0,1
"141","11","10","2010","14","50","-999",0,3,-1.01263339399762,-1.82343856617545,"15","Western_10","SFE",14115,"10/11/2010 14:50",0,0,1
"141","11","10","2010","7","15","Male",2,3,1.73674102693611,-0.226076920640453,"16","Western_10","SFE",14116,"10/11/2010 7:15",0,0,1
"141","8","10","2010","8","10","Female",0,0.5,-0.264361000575675,0.672535233856918,"17","Western_10","SFE",14117,"10/8/2010 8:10",0,0,1
"141","8","10","2010","9","10","Male",2.5,4.15,0.934455887088614,2.82710157875344,"18","Western_10","SFE",14118,"10/8/2010 9:10",0,0,1
"141","8","10","2010","10","30","Male",2.5,3,1.73674102693611,1.00687561545101,"19","Western_10","SFE",14119,"10/8/2010 10:30",0,0,1
"141","8","10","2010","11","10","Male",0,3,1.73674102693611,-0.232056964769544,"21","Western_10","SFE",14121,"10/8/2010 11:10",0,0,1
"141","8","10","2010","12","55","Female",1.5,-2,-0.606880129565231,-1.03630710488328,"22","Western_10","SFE",14122,"10/8/2010 12:55",0,0,1
"141","8","10","2010","9","50","Male",0,3,1.10571548986289,0.680196679221889,"23","Western_10","SFE",14123,"10/8/2010 9:50",0,0,1
"141","11","10","2010","8","32","Male",1,8,1.10571548986289,-0.317247340703475,"24","Western_10","SFE",14124,"10/11/2010 8:32",0,0,1
"141","8","10","2010","9","0","Male",0,8,2.17614655797957,3.04655943891391,"25","Western_10","SFE",14125,"10/8/2010 9:0",0,0,1
"141","8","10","2010","8","8","Female",0,-2,-1.86893120371167,-1.06725712629078,"26","Western_10","SFE",14126,"10/8/2010 8:8",0,0,1
"141","8","10","2010","10","14","Female",0,3,-1.86893120371167,0.153517742992766,"27","Western_10","SFE",14127,"10/8/2010 10:14",0,0,1
"141","8","10","2010","10","50","Male",5,3,-0.606880129565231,0.131552036996168,"28","Western_10","SFE",14128,"10/8/2010 10:50",0,0,1
"141","8","10","2010","11","49","Female",2,-2,1.10571548986289,-0.787407602788941,"29","Western_10","SFE",14129,"10/8/2010 11:49",0,0,1
"141","8","10","2010","12","33","Female",6,-2,0.763196386392994,-1.05548783121969,"30","Western_10","SFE",14130,"10/8/2010 12:33",0,0,1
"141","8","10","2010","1","31","Female",2.5,1,-0.606880129565231,1.39190679928519,"31","Western_10","SFE",14131,"10/8/2010 1:31",0,0,1
"141","8","10","2010","9","5","Female",1.5,-2,-1.86893120371167,-1.87760877808779,"34","Western_10","SFE",14134,"10/8/2010 9:5",0,0,1
"141","8","10","2010","10","10","Female",1.5,-2,-1.23790566663845,0.638544431841524,"35","Western_10","SFE",14135,"10/8/2010 10:10",0,0,1
"141","8","10","2010","11","5","Male",7,3,0.0781581284138815,0.570467757317099,"36","Western_10","SFE",14136,"10/8/2010 11:5",0,0,1
"141","8","10","2010","12","45","Male",20,3,-1.23790566663845,0.883896157191166,"37","Western_10","SFE",14137,"10/8/2010 12:45",0,0,1
"141","8","10","2010","13","20","Male",5,3.5,-0.606880129565231,-0.855896202956529,"38","Western_10","SFE",14138,"10/8/2010 13:20",0,0,1
"141","11","10","2010","8","5","Male",1,53,1.47985172485335,2.93391428308526,"39","Western_10","SFE",14139,"10/11/2010 8:5",0,0,1
"141","11","10","2010","9","5","Female",0.5,3,-0.156335584283557,-0.394718527496119,"40","Western_10","SFE",14140,"10/11/2010 9:5",0,0,1
"141","11","10","2010","8","3","Female",0,0,-1.86893120371167,0.0412809670764007,"32","Western_10","SFE",14132,"10/11/2010 8:3",0,0,1
"142","25","10","2010","9","25","Female",4,3,1.462725682913,-0.775440357849188,"01","Western_2","SFE",14201,"10/25/2010 9:25",0,0,1
"142","25","10","2010","9","30","Female",1.8,-2,-1.23790566663845,-1.06216487914231,"02","Western_2","SFE",14202,"10/25/2010 9:30",0,0,1
"142","25","10","2010","9","54","Female",5,13,0.024145407507991,0.933401980891009,"03","Western_2","SFE",14203,"10/25/2010 9:54",0,0,1
"142","25","10","2010","10","10","Male",0,10.8,-1.73192355721979,0.02724717850048,"05","Western_2","SFE",14205,"10/25/2010 10:10",0,0,1
"142","25","10","2010","10","39","Male",3,48,0.024145407507991,1.17678224127356,"06","Western_2","SFE",14206,"10/25/2010 10:39",0,0,1
"142","25","10","2010","10","42","Female",0,-2,-1.23790566663845,0.964352002298508,"07","Western_2","SFE",14207,"10/25/2010 10:42",0,0,1
"142","25","10","2010","9","52","Male",2,3,-0.606880129565231,1.90295536245533,"04","Western_2","SFE",14204,"10/25/2010 9:52",0,0,1
"142","25","10","2010","11","0","Female",0,3,-1.01263339399762,-0.394718527496119,"09","Western_2","SFE",14209,"10/25/2010 11:0",0,0,1
"142","25","10","2010","11","19","Female",3,3,1.73674102693611,0.292221775240684,"10","Western_2","SFE",14210,"10/25/2010 11:19",0,0,1
"142","25","10","2010","11","34","Male",6,3,-0.606880129565231,0.194651815746651,"11","Western_2","SFE",14211,"10/25/2010 11:34",0,0,1
"142","25","10","2010","11","40","Female",10,-2,0.024145407507991,1.37668479796305,"12","Western_2","SFE",14212,"10/25/2010 11:40",0,0,1
"142","25","10","2010","11","57","Female",0,-2,0.024145407507991,-0.0364286259555252,"13","Western_2","SFE",14213,"10/25/2010 11:57",0,0,1
"142","25","10","2010","12","24","Female",0,-2,0.024145407507991,-0.394718527496119,"14","Western_2","SFE",14214,"10/25/2010 12:24",0,0,1
"142","25","10","2010","12","35","Female",0,-2,0.968707766812007,-1.30936791108061,"15","Western_2","SFE",14215,"10/25/2010 12:35",0,0,1
"142","25","10","2010","12","42","Male",8,33,1.73674102693611,0.52344107650076,"16","Western_2","SFE",14216,"10/25/2010 12:42",0,0,1
"142","25","10","2010","13","8","Male",1.2,11.6,1.56548142416184,0.224608094751562,"17","Western_2","SFE",14217,"10/25/2010 13:8",0,0,1
"142","25","10","2010","12","45","Female",4,1,0.024145407507991,-0.775031986112352,"18","Western_2","SFE",14218,"10/25/2010 12:45",0,0,1
"142","25","10","2010","13","39","Female",2,3,-1.18389294573256,-0.38335760416187,"19","Western_2","SFE",14219,"10/25/2010 13:39",0,0,1
"142","25","10","2010","13","35","Female",2,4,1.18871044096855,-0.38335760416187,"20","Western_2","SFE",14220,"10/25/2010 13:35",0,0,1
"142","25","10","2010","10","46","-999 ",2,4.5,0.024145407507991,0.241280967076401,"08","Western_2","SFE",14208,"10/25/2010 10:46",0,0,1
"142","22","10","2010","9","35","Female",0,-2,0.024145407507991,0.638544431841524,"22","Western_2","SFE",14222,"10/22/2010 9:35",0,0,1
"142","22","10","2010","10","12","Male",5,33,0.024145407507991,2.06877870022869,"23","Western_2","SFE",14223,"10/22/2010 10:12",0,0,1
"142","22","10","2010","10","30","Male",0,3,1.73674102693611,0.310422560760571,"24","Western_2","SFE",14224,"10/22/2010 10:30",0,0,1
"142","22","10","2010","11","24","Female",20,8,0.024145407507991,0.638081437806221,"25","Western_2","SFE",14225,"10/22/2010 11:24",0,0,1
"142","22","10","2010","12","3","Female",7,-2,1.73674102693611,-0.613453648421688,"26","Western_2","SFE",14226,"10/22/2010 12:3",0,0,1
"142","22","10","2010","12","28","Female",0,-2,-0.906525475328116,-0.775031986112352,"27","Western_2","SFE",14227,"10/22/2010 12:28",0,0,1
"142","22","10","2010","11","20","Female",0,-2,-1.86893120371167,0.945171275962094,"28","Western_2","SFE",14228,"10/22/2010 11:20",0,0,1
"142","22","10","2010","12","47","Female",3,0,0.024145407507991,0.892814660845831,"29","Western_2","SFE",14229,"10/22/2010 12:47",0,0,1
"142","22","10","2010","12","56","Female",1,18,-0.156335584283557,0.165287038063851,"30","Western_2","SFE",14230,"10/22/2010 12:56",0,0,1
